clip_id,clip_path,throw,player,throw_time_seconds_in,success,notes
1,5-sec-clips/0001.mp4,no_throw,no_throw,no_throw,no_throw,none
2,5-sec-clips/0002.mp4,no_throw,no_throw,no_throw,no_throw,none
3,5-sec-clips/0003.mp4,no_throw,no_throw,no_throw,no_throw,none
4,5-sec-clips/0004.mp4,no_throw,no_throw,no_throw,no_throw,none
5,5-sec-clips/0005.mp4,no_throw,no_throw,no_throw,no_throw,none
6,5-sec-clips/0006.mp4,no_throw,no_throw,no_throw,no_throw,none
7,5-sec-clips/0007.mp4,no_throw,no_throw,no_throw,no_throw,none
8,5-sec-clips/0008.mp4,no_throw,no_throw,no_throw,no_throw,none
9,5-sec-clips/0009.mp4,no_throw,no_throw,no_throw,no_throw,none
10,5-sec-clips/0010.mp4,no_throw,no_throw,no_throw,no_throw,none
11,5-sec-clips/0011.mp4,forwards_throw,white,2,no_score,none
12,5-sec-clips/0012.mp4,delete,delete,delete,delete,delete
13,5-sec-clips/0013.mp4,delete,delete,delete,delete,delete
14,5-sec-clips/0014.mp4,no_throw,no_throw,no_throw,no_throw,none
15,5-sec-clips/0015.mp4,no_throw,no_throw,no_throw,no_throw,none
16,5-sec-clips/0016.mp4,no_throw,no_throw,no_throw,no_throw,none
17,5-sec-clips/0017.mp4,no_throw,no_throw,no_throw,no_throw,none
18,5-sec-clips/0018.mp4,no_throw,no_throw,no_throw,no_throw,none
19,5-sec-clips/0019.mp4,no_throw,no_throw,no_throw,no_throw,none
20,5-sec-clips/0020.mp4,forwards_throw,blue,1,no_score,none
21,5-sec-clips/0021.mp4,no_throw,no_throw,no_throw,no_throw,none
22,5-sec-clips/0022.mp4,no_throw,no_throw,no_throw,no_throw,none
23,5-sec-clips/0023.mp4,no_throw,no_throw,no_throw,no_throw,none
24,5-sec-clips/0024.mp4,no_throw,no_throw,no_throw,no_throw,none
25,5-sec-clips/0025.mp4,backwards_throw,white,4,no_score,none
26,5-sec-clips/0026.mp4,forwards_throw,white,5,no_score,none
27,5-sec-clips/0027.mp4,delete,delete,delete,delete,none
28,5-sec-clips/0028.mp4,delete,delete,delete,delete,delete
29,5-sec-clips/0029.mp4,delete,delete,delete,delete,delete
30,5-sec-clips/0030.mp4,delete,delete,delete,delete,delete
31,5-sec-clips/0031.mp4,forwards_throw,white,5,no_score,none
32,5-sec-clips/0032.mp4,delete,delete,delete,delete,none
33,5-sec-clips/0033.mp4,no_throw,no_throw,no_throw,no_throw,none
34,5-sec-clips/0034.mp4,no_throw,no_throw,no_throw,no_throw,none
35,5-sec-clips/0035.mp4,no_throw,no_throw,no_throw,no_throw,none
36,5-sec-clips/0036.mp4,no_throw,no_throw,no_throw,no_throw,none
37,5-sec-clips/0037.mp4,no_throw,no_throw,no_throw,no_throw,none
38,5-sec-clips/0038.mp4,forwards_throw,blue,4
39,5-sec-clips/0039.mp4,,
40,5-sec-clips/0040.mp4,,
41,5-sec-clips/0041.mp4,,
42,5-sec-clips/0042.mp4,,
43,5-sec-clips/0043.mp4,,
44,5-sec-clips/0044.mp4,,
45,5-sec-clips/0045.mp4,,
46,5-sec-clips/0046.mp4,,
47,5-sec-clips/0047.mp4,,
48,5-sec-clips/0048.mp4,,
49,5-sec-clips/0049.mp4,,
50,5-sec-clips/0050.mp4,,
51,5-sec-clips/0051.mp4,,
52,5-sec-clips/0052.mp4,,
53,5-sec-clips/0053.mp4,,
54,5-sec-clips/0054.mp4,,
55,5-sec-clips/0055.mp4,,
56,5-sec-clips/0056.mp4,,
57,5-sec-clips/0057.mp4,,
58,5-sec-clips/0058.mp4,,
59,5-sec-clips/0059.mp4,,
60,5-sec-clips/0060.mp4,,
61,5-sec-clips/0061.mp4,,
62,5-sec-clips/0062.mp4,,
63,5-sec-clips/0063.mp4,,
64,5-sec-clips/0064.mp4,,
65,5-sec-clips/0065.mp4,,
66,5-sec-clips/0066.mp4,,
67,5-sec-clips/0067.mp4,,
68,5-sec-clips/0068.mp4,,
69,5-sec-clips/0069.mp4,,
70,5-sec-clips/0070.mp4,,
71,5-sec-clips/0071.mp4,,
72,5-sec-clips/0072.mp4,,
73,5-sec-clips/0073.mp4,,
74,5-sec-clips/0074.mp4,,
75,5-sec-clips/0075.mp4,,
76,5-sec-clips/0076.mp4,,
77,5-sec-clips/0077.mp4,,
78,5-sec-clips/0078.mp4,,
79,5-sec-clips/0079.mp4,,
80,5-sec-clips/0080.mp4,,
81,5-sec-clips/0081.mp4,,
82,5-sec-clips/0082.mp4,,
83,5-sec-clips/0083.mp4,,
84,5-sec-clips/0084.mp4,,
85,5-sec-clips/0085.mp4,,
86,5-sec-clips/0086.mp4,,
87,5-sec-clips/0087.mp4,,
88,5-sec-clips/0088.mp4,,
89,5-sec-clips/0089.mp4,,
90,5-sec-clips/0090.mp4,,
91,5-sec-clips/0091.mp4,,
92,5-sec-clips/0092.mp4,,
93,5-sec-clips/0093.mp4,,
94,5-sec-clips/0094.mp4,,
95,5-sec-clips/0095.mp4,,
96,5-sec-clips/0096.mp4,,
97,5-sec-clips/0097.mp4,,
98,5-sec-clips/0098.mp4,,
99,5-sec-clips/0099.mp4,,
100,5-sec-clips/0100.mp4,,
101,5-sec-clips/0101.mp4,,
102,5-sec-clips/0102.mp4,,
103,5-sec-clips/0103.mp4,,
104,5-sec-clips/0104.mp4,,
105,5-sec-clips/0105.mp4,,
106,5-sec-clips/0106.mp4,,
107,5-sec-clips/0107.mp4,,
108,5-sec-clips/0108.mp4,,
109,5-sec-clips/0109.mp4,,
110,5-sec-clips/0110.mp4,,
111,5-sec-clips/0111.mp4,,
112,5-sec-clips/0112.mp4,,
113,5-sec-clips/0113.mp4,,
114,5-sec-clips/0114.mp4,,
115,5-sec-clips/0115.mp4,,
116,5-sec-clips/0116.mp4,,
117,5-sec-clips/0117.mp4,,
118,5-sec-clips/0118.mp4,,
119,5-sec-clips/0119.mp4,,
120,5-sec-clips/0120.mp4,,
121,5-sec-clips/0121.mp4,,
122,5-sec-clips/0122.mp4,,
123,5-sec-clips/0123.mp4,,
124,5-sec-clips/0124.mp4,,
125,5-sec-clips/0125.mp4,,
126,5-sec-clips/0126.mp4,,
127,5-sec-clips/0127.mp4,,
128,5-sec-clips/0128.mp4,,
129,5-sec-clips/0129.mp4,,
130,5-sec-clips/0130.mp4,,
131,5-sec-clips/0131.mp4,,
132,5-sec-clips/0132.mp4,,
133,5-sec-clips/0133.mp4,,
134,5-sec-clips/0134.mp4,,
135,5-sec-clips/0135.mp4,,
136,5-sec-clips/0136.mp4,,
137,5-sec-clips/0137.mp4,,
138,5-sec-clips/0138.mp4,,
139,5-sec-clips/0139.mp4,,
140,5-sec-clips/0140.mp4,,
141,5-sec-clips/0141.mp4,,
142,5-sec-clips/0142.mp4,,
143,5-sec-clips/0143.mp4,,
144,5-sec-clips/0144.mp4,,
145,5-sec-clips/0145.mp4,,
146,5-sec-clips/0146.mp4,,
147,5-sec-clips/0147.mp4,,
148,5-sec-clips/0148.mp4,,
149,5-sec-clips/0149.mp4,,
150,5-sec-clips/0150.mp4,,
151,5-sec-clips/0151.mp4,,
152,5-sec-clips/0152.mp4,,
153,5-sec-clips/0153.mp4,,
154,5-sec-clips/0154.mp4,,
155,5-sec-clips/0155.mp4,,
156,5-sec-clips/0156.mp4,,
157,5-sec-clips/0157.mp4,,
158,5-sec-clips/0158.mp4,,
159,5-sec-clips/0159.mp4,,
160,5-sec-clips/0160.mp4,,
161,5-sec-clips/0161.mp4,,
162,5-sec-clips/0162.mp4,,
163,5-sec-clips/0163.mp4,,
164,5-sec-clips/0164.mp4,,
165,5-sec-clips/0165.mp4,,
166,5-sec-clips/0166.mp4,,
167,5-sec-clips/0167.mp4,,
168,5-sec-clips/0168.mp4,,
169,5-sec-clips/0169.mp4,,
170,5-sec-clips/0170.mp4,,
171,5-sec-clips/0171.mp4,,
172,5-sec-clips/0172.mp4,,
173,5-sec-clips/0173.mp4,,
174,5-sec-clips/0174.mp4,,
175,5-sec-clips/0175.mp4,,
176,5-sec-clips/0176.mp4,,
177,5-sec-clips/0177.mp4,,
178,5-sec-clips/0178.mp4,,
179,5-sec-clips/0179.mp4,,
180,5-sec-clips/0180.mp4,,
181,5-sec-clips/0181.mp4,,
182,5-sec-clips/0182.mp4,,
183,5-sec-clips/0183.mp4,,
184,5-sec-clips/0184.mp4,,
185,5-sec-clips/0185.mp4,,
186,5-sec-clips/0186.mp4,,
187,5-sec-clips/0187.mp4,,
188,5-sec-clips/0188.mp4,,
189,5-sec-clips/0189.mp4,,
190,5-sec-clips/0190.mp4,,
191,5-sec-clips/0191.mp4,,
192,5-sec-clips/0192.mp4,,
193,5-sec-clips/0193.mp4,,
194,5-sec-clips/0194.mp4,,
195,5-sec-clips/0195.mp4,,
196,5-sec-clips/0196.mp4,,
197,5-sec-clips/0197.mp4,,
198,5-sec-clips/0198.mp4,,
199,5-sec-clips/0199.mp4,,
200,5-sec-clips/0200.mp4,,
201,5-sec-clips/0201.mp4,,
202,5-sec-clips/0202.mp4,,
203,5-sec-clips/0203.mp4,,
204,5-sec-clips/0204.mp4,,
205,5-sec-clips/0205.mp4,,
206,5-sec-clips/0206.mp4,,
207,5-sec-clips/0207.mp4,,
208,5-sec-clips/0208.mp4,,
209,5-sec-clips/0209.mp4,,
210,5-sec-clips/0210.mp4,,
211,5-sec-clips/0211.mp4,,
212,5-sec-clips/0212.mp4,,
213,5-sec-clips/0213.mp4,,
214,5-sec-clips/0214.mp4,,
215,5-sec-clips/0215.mp4,,
216,5-sec-clips/0216.mp4,,
217,5-sec-clips/0217.mp4,,
218,5-sec-clips/0218.mp4,,
219,5-sec-clips/0219.mp4,,
220,5-sec-clips/0220.mp4,,
221,5-sec-clips/0221.mp4,,
222,5-sec-clips/0222.mp4,,
223,5-sec-clips/0223.mp4,,
224,5-sec-clips/0224.mp4,,
225,5-sec-clips/0225.mp4,,
226,5-sec-clips/0226.mp4,,
227,5-sec-clips/0227.mp4,,
228,5-sec-clips/0228.mp4,,
229,5-sec-clips/0229.mp4,,
230,5-sec-clips/0230.mp4,,
